Year,variable,value,sheet
2024–25,Student_2,7.4006187955481915,2.1
2015–16,All other visas_2,5.685648199140875,2.1
2016–17,All other visas_2,6.746987951807229,2.1
2017–18,All other visas_2,7.986413516808918,2.1
2018–19,All other visas_2,10.171999708886247,2.1
2019–20,All other visas_2,9.273597522348139,2.1
2020–21,All other visas_2,6.498834096208654,2.1
2021–22,All other visas_2,6.247270912606824,2.1
2022–23,All other visas_2,11.812808836353067,2.1
2023–24,All other visas_2,20.4967275100286,2.1
2024–25,All other visas_2,19.892370632139244,2.1
2015–16,No previous visa held or known_2,25.205419099019714,2.1
2016–17,No previous visa held or known_2,26.09509466437177,2.1
2017–18,No previous visa held or known_2,27.10329210938861,2.1
2018–19,No previous visa held or known_2,24.89750369957061,2.1
2019–20,No previous visa held or known_2,22.805659182093336,2.1
2020–21,No previous visa held or known_2,10.372225580792813,2.1
2021–22,No previous visa held or known_2,25.76258499157882,2.1
2022–23,No previous visa held or known_2,35.626392791396185,2.1
2023–24,No previous visa held or known_2,32.260417266463215,2.1
2024–25,No previous visa held or known_2,22.206255407129348,2.1
2015–16,Total_2,100.0,2.1
2016–17,Total_2,100.0,2.1
2017–18,Total_2,100.0,2.1
2018–19,Total_2,100.0,2.1
2019–20,Total_2,100.0,2.1
2020–21,Total_2,100.0,2.1
2021–22,Total_2,100.0,2.1
2022–23,Total_2,100.0,2.1
2023–24,Total_2,100.0,2.1
2024–25,Total_2,100.0,2.1
