Year,variable,value,sheet
2022–23,Removals from onshore immigration detention,2344,4.2
2023–24,Removals from onshore immigration detention,2817,4.2
2024–25,Removals from onshore immigration detention,3457,4.2
2022–23,Returns from the community1,6265,4.2
2023–24,Returns from the community1,5494,4.2
2024–25,Returns from the community1,3189,4.2
2022–23,Total2,8609,4.2
2023–24,Total2,8311,4.2
2024–25,Total2,6646,4.2
